talk_id,url,title,description,film_date,duration,views,main_tag,speaker_id,laughter_count,applause_count,language,event_id
1176,https://www.ted.com/talks/jok_church_a_circle_of_caring,A circle of caring,"Did you ever have a teacher who cared for you when no one else did? Jok Church tells a short, moving story of the teacher who sheltered him as a young gay teen and helped him grow -- and how, many years later, he and his partner had the privilege of returning the favor.",2007-03-03,213,826967,culture,1068,0.0,1.0,English,36
835,https://www.ted.com/talks/james_randi_homeopathy_quackery_and_fraud,"Homeopathy, quackery and fraud","Legendary skeptic James Randi takes a fatal dose of homeopathic sleeping pills onstage, kicking off a searing 18-minute indictment of irrational beliefs. He throws out a challenge to the world's psychics: Prove what you do is real, and I'll give you a million dollars. (No takers yet.)",2007-02-02,1039,5876125,science,697,17.0,2.0,English,36
585,https://www.ted.com/talks/katherine_fulton_you_are_the_future_of_philanthropy,You are the future of philanthropy,"In this uplifting talk, Katherine Fulton sketches the new future of philanthropy -- one where collaboration and innovation allow regular people to do big things, even when money is scarce. Giving five practical examples of crowd-driven philanthropy, she calls for a new generation of citizen leaders.",2007-03-10,754,503860,global issues,497,0.0,1.0,English,36
590,https://www.ted.com/talks/eames_demetrios_the_design_genius_of_charles_ray_eames,The design genius of Charles + Ray Eames,"The legendary design team Charles and Ray Eames made films, houses and classic midcentury modern furniture. Eames Demetrios, their grandson, shows rarely seen films and archival footage in a lively, loving tribute to their creative process.",2007-02-02,908,818849,design,514,3.0,1.0,English,36
529,https://www.ted.com/talks/laurie_garrett_lessons_from_the_1918_flu,Lessons from the 1918 flu,"In 2007, as the world worried about a possible avian flu epidemic, Laurie Garrett, author of ""The Coming Plague,"" gave this powerful talk to a small TED University audience. Her insights from past pandemics are suddenly more relevant than ever.",2007-02-02,1265,825412,technology,302,0.0,2.0,English,36
412,https://www.ted.com/talks/nick_sears_demo_the_orb,Demo: The Orb,"Inventor Nick Sears demos the first generation of the Orb, a rotating persistence-of-vision display that creates glowing 3D images. A short, cool tale of invention.",2007-03-03,238,539074,technology,353,0.0,1.0,English,36
353,https://www.ted.com/talks/david_s_rose_how_to_pitch_to_a_vc,How to pitch to a VC,Thinking startup? David S. Rose's rapid-fire TED U talk on pitching to a venture capitalist tells you the 10 things you need to know about yourself -- and prove to a VC -- before you fire up your slideshow.,2007-03-01,879,1432740,technology,284,0.0,0.0,English,36
333,https://www.ted.com/talks/jonathan_drori_what_we_think_we_know,What we think we know,"Starting with four basic questions (that you may be surprised to find you can't answer), Jonathan Drori looks at the gaps in our knowledge -- and specifically, what we don't about science that we might think we do.",2007-02-02,748,1170712,science,276,5.0,1.0,English,36
316,https://www.ted.com/talks/jonathan_harris_the_web_as_art,The web as art,"At the EG conference in December 2007, artist Jonathan Harris discusses his latest projects, which involve collecting stories: his own, strangers', and stories collected from the Internet, including his amazing ""We Feel Fine.""",2007-12-12,1229,922434,culture,125,4.0,1.0,English,36
259,https://www.ted.com/talks/paul_ewald_can_we_domesticate_germs,Can we domesticate germs?,"Evolutionary biologist Paul Ewald drags us into the sewer to discuss germs. Why are some more harmful than others? How could we make the harmful ones benign? Searching for answers, he examines a disgusting, fascinating case: diarrhea.",2007-03-03,1071,649276,science,230,2.0,1.0,English,36
285,https://www.ted.com/talks/adam_grosser_a_mobile_fridge_for_vaccines,A mobile fridge for vaccines,"Adam Grosser talks about a project to build a refrigerator that works without electricity -- to bring the vital tool to villages and clinics worldwide. Tweaking some old technology, he's come up with a system that works.",2007-02-02,211,989720,technology,249,1.0,1.0,English,36
254,https://www.ted.com/talks/they_might_be_giants_wake_up_it_s_they_might_be_giants,Wake up! It's They Might Be Giants!,"In a very, very early-morning set, They Might Be Giants rock TED2007, playing ""Older,"" ""Bee of the Bird of the Moth,"" ""Asbury Park,"" ""Fingertips,"" and ""The Alphabet of Nations."" Plus they take phone calls from the dead.",2007-03-03,1041,448514,entertainment,225,0.0,4.0,English,36
298,https://www.ted.com/talks/raul_midon_peace_on_earth,"""Peace on Earth""","Guitarist and singer Raul Midon plays ""Everybody"" and ""Peace on Earth"" during his 2007 set at TED.",2007-03-03,559,401360,entertainment,168,0.0,3.0,English,36
271,https://www.ted.com/talks/nathan_myhrvold_archeology_animal_photography_bbq,"Archeology, animal photography, BBQ ...","Nathan Myhrvold talks about a few of his latest fascinations -- animal photography, archeology, BBQ and generally being an eccentric genius multimillionaire. Listen for wild stories from the (somewhat raunchy) edge of the animal world.",2007-03-03,1034,634269,entertainment,238,12.0,1.0,English,36
276,https://www.ted.com/talks/murray_gell_mann_the_ancestor_of_language,The ancestor of language,"After speaking at TED2007 on elegance in physics, the amazing Murray Gell-Mann gives a quick overview of another passionate interest: finding the common ancestry of our modern languages.",2007-03-03,135,1021756,culture,173,0.0,1.0,English,36
222,https://www.ted.com/talks/jill_sobule_julia_sweeney_the_jill_and_julia_show,The Jill and Julia Show,"Two TED favorites, Jill Sobule and Julia Sweeney, team up for a delightful set that mixes witty songwriting with a little bit of social commentary.",2007-03-03,374,554210,entertainment,105,5.0,4.0,English,36
228,https://www.ted.com/talks/alan_kay_a_powerful_idea_about_ideas,A powerful idea about ideas,"With all the intensity and brilliance for which he is known, Alan Kay envisions better techniques for teaching kids by using computers to illustrate experience in ways -– mathematically and scientifically -- that only computers can.",2007-03-03,1237,874624,technology,202,2.0,0.0,English,36
214,https://www.ted.com/talks/michael_pollan_a_plant_s_eye_view,A plant's-eye view,What if human consciousness isn't the end-all and be-all of Darwinism? What if we are all just pawns in corn's clever strategy game to rule the Earth? Author Michael Pollan asks us to see the world from a plant's-eye view.,2007-03-03,1045,1873256,science,190,3.0,1.0,English,36
239,https://www.ted.com/talks/david_hoffman_sputnik_mania,Sputnik mania,"Filmmaker David Hoffman shares footage from his feature-length documentary Sputnik Mania, which shows how the Soviet Union's launch of Sputnik in 1957 led to both the space race and the arms race -- and jump-started science and math education around the world.",2007-03-03,230,403830,science,218,0.0,1.0,English,36
212,https://www.ted.com/talks/robin_chase_the_idea_behind_zipcar_and_what_comes_next,The idea behind Zipcar (and what comes next),"Robin Chase founded Zipcar, the world’s biggest car-sharing business. That was one of her smaller ideas. Here she travels much farther, contemplating road-pricing schemes that will shake up our driving habits and a mesh network vast as the Interstate.",2007-03-03,819,542596,technology,188,2.0,1.0,English,36
241,https://www.ted.com/talks/jakob_trollback_a_new_kind_of_music_video,A new kind of music video,"What would a music video look like if it were directed by the music, purely as an expression of a great song, rather than driven by a filmmaker's concept? Designer Jakob Trollback shares the results of his experiment in the form.",2007-03-03,240,550104,animation,219,0.0,1.0,English,36
213,https://www.ted.com/talks/jaime_lerner_a_song_of_the_city,A song of the city,"Jaime Lerner reinvented urban space in his native Curitiba, Brazil. Along the way, he changed the way city planners worldwide see what's possible in the metropolitan landscape.",2007-03-03,943,777234,culture,189,5.0,2.0,English,36
225,https://www.ted.com/talks/steve_jurvetson_model_rocketry,Model rocketry,"Moneyman Steve Jurvetson takes TEDsters inside his awesome hobby -- launching model rockets –- by sharing some gorgeous photos, his infectious glee and just a whiff of danger.",2007-03-03,202,464773,design,201,1.0,1.0,English,36
179,https://www.ted.com/talks/kenichi_ebina_my_magic_moves,My magic moves,Kenichi Ebina moves his body in a manner that appears to defy the limits imposed by the human skeleton. He combines breakdancing and hip-hop with mime using movements that are simultaneously precise and fluid.,2007-03-03,212,1959822,culture,145,0.0,2.0,English,36
190,https://www.ted.com/talks/jan_chipchase_the_anthropology_of_mobile_phones,The anthropology of mobile phones,Nokia researcher Jan Chipchase's investigation into the ways we interact with technology has led him from the villages of Uganda to the insides of our pockets. He's made some unexpected discoveries along the way.,2007-03-03,963,828447,technology,170,2.0,1.0,English,36
183,https://www.ted.com/talks/paul_rothemund_playing_with_dna_that_self_assembles,Playing with DNA that self-assembles,"Paul Rothemund writes code that causes DNA to arrange itself into a star, a smiley face and more. Sure, it's a stunt, but it's also a demonstration of self-assembly at the smallest of scales -- with vast implications for the future of making things.",2007-03-03,299,489293,science,163,0.0,1.0,English,36
182,https://www.ted.com/talks/maira_kalman_the_illustrated_woman,The illustrated woman,"Author and illustrator Maira Kalman talks about her life and work, from her covers for The New Yorker to her books for children and grown-ups. She is as wonderful, as wise and as deliciously off-kilter in person as she is on paper.",2007-03-03,1050,843530,culture,162,11.0,1.0,English,36
181,https://www.ted.com/talks/richard_branson_life_at_30_000_feet,"Life at 30,000 feet","Richard Branson talks to TED's Chris Anderson about the ups and the downs of his career, from his multibillionaire success to his multiple near-death experiences -- and reveals some of his (very surprising) motivations.",2007-03-03,1791,1959052,technology,161,22.0,4.0,English,36
196,https://www.ted.com/talks/david_pogue_the_music_wars,The music wars,"New York Times tech columnist David Pogue performs a satirical mini-medley about iTunes and the downloading wars, borrowing a few notes from Sonny and Cher and the Village People.",2007-03-03,255,690774,technology,8,0.0,0.0,English,36
184,https://www.ted.com/talks/vs_ramachandran_3_clues_to_understanding_your_brain,3 clues to understanding your brain,"Vilayanur Ramachandran tells us what brain damage can reveal about the connection between celebral tissue and the mind, using three startling delusions as examples.",2007-03-03,1414,5398190,science,164,14.0,5.0,English,36
200,https://www.ted.com/talks/daniel_goleman_why_aren_t_we_more_compassionate,Why aren't we more compassionate?,"Daniel Goleman, author of ""Emotional Intelligence,"" asks why we aren't more compassionate more of the time.",2007-03-03,793,2603070,community,178,3.0,1.0,English,36
205,https://www.ted.com/talks/j_j_abrams_the_mystery_box,The mystery box,"J.J. Abrams traces his love for the unseen mystery –- a passion that's evident in his films and TV shows, including Lost, Star Trek and the upcoming Star Wars VII -- back to its magical beginnings.",2007-03-03,1082,4309357,technology,182,17.0,3.0,English,36
202,https://www.ted.com/talks/gever_tulley_5_dangerous_things_you_should_let_your_kids_do,5 dangerous things you should let your kids do,"At TED U, Gever Tulley, founder of the Tinkering School, spells out 5 dangerous things you should let your kids do -- and why a little danger is good for both kids and grownups.",2007-03-03,558,5330121,technology,180,9.0,0.0,English,36
197,https://www.ted.com/talks/philippe_starck_design_and_destiny,Design and destiny,"Designer Philippe Starck -- with no pretty slides to show -- spends 18 minutes reaching for the very roots of the question ""Why design?"" Listen carefully for one perfect mantra for all of us, genius or not.",2007-03-03,1026,2377669,design,176,5.0,0.0,English,36
207,https://www.ted.com/talks/paola_antonelli_treat_design_as_art,Treat design as art,"Paola Antonelli, design curator at New York's Museum of Modern Art, wants to spread her appreciation of design -- in all shapes and forms -- around the world.",2007-03-03,1097,700178,culture,148,2.0,1.0,English,36
178,https://www.ted.com/talks/carolyn_porco_this_is_saturn,This is Saturn,"Planetary scientist Carolyn Porco shows images from the Cassini voyage to Saturn, focusing on its largest moon, Titan, and on frozen Enceladus, which seems to shoot jets of ice.",2007-03-03,1029,3108753,science,160,4.0,3.0,English,36
165,https://www.ted.com/talks/hod_lipson_building_self_aware_robots,"Building ""self-aware"" robots","Hod Lipson demonstrates a few of his cool little robots, which have the ability to learn, understand themselves and even self-replicate.",2007-03-06,378,1519302,technology,151,1.0,2.0,English,36
206,https://www.ted.com/talks/david_gallo_underwater_astonishments,Underwater astonishments,"David Gallo shows jaw-dropping footage of amazing sea creatures, including a color-shifting cuttlefish, a perfectly camouflaged octopus, and a Times Square's worth of neon light displays from fish who live in the blackest depths of the ocean. This short talk celebrates the pioneering work of ocean explorers like Edith Widder and Roger Hanlon.",2007-03-03,327,16315662,science,183,4.0,2.0,English,36
204,https://www.ted.com/talks/isabel_allende_tales_of_passion,Tales of passion,"Author and activist Isabel Allende discusses women, creativity, the definition of feminism -- and, of course, passion -- in this talk.",2007-03-03,1080,5208708,culture,181,24.0,3.0,English,36
194,https://www.ted.com/talks/murray_gell_mann_beauty_truth_and_physics,"Beauty, truth and ... physics?","Armed with a sense of humor and laypeople's terms, Nobel winner Murray Gell-Mann drops some knowledge on TEDsters about particle physics, asking questions like, Are elegant equations more likely to be right than inelegant ones?",2007-03-03,962,1488346,science,173,9.0,1.0,English,36
187,https://www.ted.com/talks/lawrence_lessig_laws_that_choke_creativity,Laws that choke creativity,"Lawrence Lessig, the Net’s most celebrated lawyer, cites John Philip Sousa, celestial copyrights and the ""ASCAP cartel"" in his argument for reviving our creative culture.",2007-03-03,1136,2440459,technology,167,4.0,3.0,English,36
188,https://www.ted.com/talks/raul_midon_tembererana,"""Tembererana""","Singer/guitarist Raúl Midón performs ""All the Answers"" in a world premiere at TED2007, followed by the sprightly ""Tembererana.""",2007-03-03,640,548546,technology,168,0.0,4.0,English,36
203,https://www.ted.com/talks/yossi_vardi_we_re_worried_about_local_warming_in_your_lap,We're worried about local warming ... in your lap,"Investor and prankster Yossi Vardi delivers a ballsy lecture on the dangers of blogging. Specifically, for men.",2007-03-07,375,1091334,humor,175,10.0,7.0,English,36
208,https://www.ted.com/talks/bernie_dunlap_the_life_long_learner,The life-long learner,"Wofford College president Bernie Dunlap tells the story of Sandor Teszler, a Hungarian Holocaust survivor who taught him about passionate living and lifelong learning.",2007-03-03,1148,2221201,culture,185,4.0,2.0,English,36
201,https://www.ted.com/talks/lakshmi_pratury_the_lost_art_of_letter_writing,The lost art of letter-writing,"Lakshmi Pratury remembers the lost art of letter-writing and shares a series of notes her father wrote to her before he died. Her short but heartfelt talk may inspire you to set pen to paper, too.",2007-03-03,249,794041,communication,179,0.0,0.0,English,36
82,https://www.ted.com/talks/dean_kamen_luke_a_new_prosthetic_arm_for_soldiers,"Luke, a new prosthetic arm for soldiers",Inventor Dean Kamen previews the prosthetic arm he's developing at the request of the US Department of Defense. His quiet commitment to using technology to solve problems -- while honoring the human spirit -- has never been more clear.,2007-03-09,310,1921654,science,10,0.0,1.0,English,36
149,https://www.ted.com/talks/allison_hunt_how_to_get_a_new_hip,How to get (a new) hip,When Allison Hunt found out that she needed a new hip -- and that Canada’s national health care system would require her to spend nearly 2 years on a waiting list (and in pain) -- she took matters into her own hands.,2007-03-03,288,648286,culture,131,0.0,0.0,English,36
162,https://www.ted.com/talks/theo_jansen_my_creations_a_new_form_of_life,"My creations, a new form of life",Artist Theo Jansen demonstrates the amazingly lifelike kinetic sculptures he builds from plastic tubes and lemonade bottles. His creatures are designed to move -- and even survive -- on their own.,2007-03-03,493,5450688,technology,144,3.0,4.0,English,36
170,https://www.ted.com/talks/jeff_skoll_my_journey_into_movies_that_matter,My journey into movies that matter,"Film producer Jeff Skoll (An Inconvenient Truth) talks about his film company, Participant Productions, and the people who've inspired him to do good.",2007-03-03,931,848241,social change,147,11.0,3.0,English,36
172,https://www.ted.com/talks/john_maeda_designing_for_simplicity,Designing for simplicity,"The MIT Media Lab's John Maeda lives at the intersection of technology and art, a place that can get very complicated. Here he talks about paring down to basics.",2007-03-03,959,1584232,technology,155,17.0,1.0,English,36
147,https://www.ted.com/talks/david_bolinsky_visualizing_the_wonder_of_a_living_cell,Visualizing the wonder of a living cell,Medical animator David Bolinsky presents 3 minutes of stunning animation that show the bustling life inside a cell.,2007-03-03,585,2320446,science,130,3.0,1.0,English,36
146,https://www.ted.com/talks/will_wright_spore_birth_of_a_game,"Spore, birth of a game","In a friendly, high-speed presentation, Will Wright demos his newest game, Spore, which promises to dazzle users even more than his previous masterpieces.",2007-03-03,997,1427166,technology,128,5.0,0.0,English,36
171,https://www.ted.com/talks/deborah_scranton_an_iraq_war_movie_crowd_sourced_from_soldiers,An Iraq war movie crowd-sourced from soldiers,"Filmmaker Deborah Scranton talks about and shows clips from her documentary The War Tapes, which puts cameras in the hands of soldiers fighting in Iraq.",2007-03-03,1056,592398,technology,150,0.0,3.0,English,36
141,https://www.ted.com/talks/bill_stone_inside_the_world_s_deepest_caves,Inside the world's deepest caves,"Bill Stone, a maverick cave explorer who has plumbed Earth's deepest abysses, discusses his efforts to mine lunar ice for space fuel and to build an autonomous robot for studying Jupiter's moon Europa.",2007-03-03,1063,2226916,technology,123,4.0,2.0,English,36
163,https://www.ted.com/talks/steven_pinker_the_surprising_decline_in_violence,The surprising decline in violence,"Steven Pinker charts the decline of violence from Biblical times to the present, and argues that, though it may seem illogical and even obscene, given Iraq and Darfur, we are living in the most peaceful time in our species' existence.",2007-03-03,1155,3366128,culture,154,6.0,1.0,English,36
148,https://www.ted.com/talks/rives_the_4_a_m_mystery,The  4 a.m. mystery,"Poet Rives does 8 minutes of lyrical origami, folding history into a series of coincidences surrounding that most surreal of hours, 4 o'clock in the morning.",2007-03-03,552,4286078,entertainment,27,15.0,1.0,English,36
139,https://www.ted.com/talks/stephen_lawler_tour_microsoft_s_virtual_earth,Tour Microsoft's Virtual Earth,"Microsoft's Stephen Lawler gives a whirlwind tour of Virtual Earth, moving up, down and through its hyper-real cityscapes with dazzlingly fluidity, a remarkable feat that requires staggering amounts of data to bring into focus.",2007-03-03,370,348880,technology,121,1.0,1.0,English,36
140,https://www.ted.com/talks/hans_rosling_new_insights_on_poverty,New insights on poverty,"Researcher Hans Rosling uses his cool data tools to show how countries are pulling themselves out of poverty. He demos Dollar Street, comparing households of varying income levels worldwide. Then he does something really amazing.",2007-03-03,1137,3908365,global issues,90,10.0,5.0,English,36
161,https://www.ted.com/talks/erin_mckean_the_joy_of_lexicography,The joy of lexicography,"Is the beloved paper dictionary doomed to extinction? In this infectiously exuberant talk, leading lexicographer Erin McKean looks at the many ways today's print dictionary is poised for transformation.",2007-03-03,950,1380781,culture,143,5.0,2.0,English,36
131,https://www.ted.com/talks/anand_agarawala_rethink_the_desktop_with_bumptop,Rethink the desktop with BumpTop,"Anand Agarawala presents BumpTop, a user interface that takes the usual desktop metaphor to a glorious, 3-D extreme, transforming file navigation into a freewheeling playground of crumpled documents and clipping-covered ""walls.""",2007-03-03,279,1712443,technology,118,2.0,1.0,English,36
143,https://www.ted.com/talks/emily_oster_flip_your_thinking_on_aids_in_africa,Flip your thinking on AIDS in Africa,Emily Oster re-examines the stats on AIDS in Africa from an economic perspective and reaches a stunning conclusion: Everything we know about the spread of HIV on the continent is wrong.,2007-03-03,934,948042,science,126,0.0,0.0,English,36
144,https://www.ted.com/talks/jonathan_harris_the_web_s_secret_stories,The Web's secret stories,"Jonathan Harris wants to make sense of the emotional world of the Web. With deep compassion for the human condition, his projects troll the Internet to find out what we're all feeling and looking for.",2007-03-03,1030,1184521,technology,125,6.0,1.0,English,36
128,https://www.ted.com/talks/john_doerr_salvation_and_profit_in_greentech,Salvation (and profit) in greentech,"""I don't think we're going to make it,"" John Doerr says in an emotional talk about climate change and investment. To create a world fit for his daughter to live in, he says, we need to invest now in clean, green energy.",2007-03-03,1072,1188679,technology,116,3.0,2.0,English,36
129,https://www.ted.com/talks/blaise_aguera_y_arcas_how_photosynth_can_connect_the_world_s_images,How PhotoSynth can connect the world's images,"Blaise Aguera y Arcas leads a dazzling demo of Photosynth, software that could transform the way we look at digital images. Using still photos culled from the Web, Photosynth builds breathtaking dreamscapes and lets us navigate them.",2007-03-03,450,6024407,technology,117,1.0,4.0,English,36
127,https://www.ted.com/talks/ngozi_okonjo_iweala_want_to_help_africa_do_business_here,Want to help Africa? Do business here,"We know the negative images of Africa -- famine and disease, conflict and corruption. But, says Ngozi Okonjo-Iweala, there's another, less-told story happening in many African nations: one of reform, economic growth and business opportunity.",2007-03-03,1213,1522997,global issues,115,6.0,4.0,English,36
85,https://www.ted.com/talks/bill_clinton_my_wish_rebuilding_rwanda,My wish: Rebuilding Rwanda,"Accepting the 2007 TED Prize, Bill Clinton asks for help in bringing health care to Rwanda -- and the rest of the world.",2007-03-08,1447,955945,technology,82,1.0,2.0,English,36
84,https://www.ted.com/talks/james_nachtwey_my_wish_let_my_photographs_bear_witness,My wish: Let my photographs bear witness,"Accepting his 2007 TED Prize, war photographer James Nachtwey shows his life's work and asks TED to help him continue telling the story with innovative, exciting uses of news photography in the digital era.",2007-03-08,1316,1724635,culture,84,0.0,1.0,English,36
83,https://www.ted.com/talks/e_o_wilson_my_wish_build_the_encyclopedia_of_life,My wish: Build the Encyclopedia of Life,"As E.O. Wilson accepts his 2007 TED Prize, he makes a plea on behalf of all creatures that we learn more about our biosphere -- and build a networked encyclopedia of all the world's knowledge about life.",2007-03-08,1355,1667658,science,83,0.0,0.0,English,36
1159,https://www.ted.com/talks/stefan_sagmeister_7_rules_for_making_more_happiness,7 rules for making more happiness,"Using simple, delightful illustrations, designer Stefan Sagmeister shares his latest thinking on happiness -- both the conscious and unconscious kind. His seven rules for life and design happiness can (with some customizations) apply to everyone seeking more joy.",2010-06-11,573,1917094,design,53,2.0,1.0,English,55
966,https://www.ted.com/talks/gary_wolf_the_quantified_self,The quantified self,"At TED@Cannes, Gary Wolf gives a 5-min intro to an intriguing new pastime: using mobile apps and always-on gadgets to track and analyze your body, mood, diet, spending -- just about everything in daily life you can measure -- in gloriously geeky detail.",2010-06-15,310,1125466,technology,799,0.0,0.0,English,55
958,https://www.ted.com/talks/nicholas_christakis_how_social_networks_predict_epidemics,How social networks predict epidemics,"After mapping humans' intricate social networks, Nicholas Christakis and colleague James Fowler began investigating how this information could better our lives. Now, he reveals his hot-off-the-press findings: These networks can be used to detect epidemics earlier than ever, from the spread of innovative ideas to risky behaviors to viruses (like H1N1).",2010-06-21,1074,709595,science,599,0.0,0.0,English,55
912,https://www.ted.com/talks/hans_rosling_global_population_growth_box_by_box,"Global population growth, box by box",The world's population will grow to 9 billion over the next 50 years -- and only by raising the living standards of the poorest can we check population growth. This is the paradoxical answer that Hans Rosling unveils at TED@Cannes using colorful new data display technology (you'll see).,2010-06-21,604,4552047,culture,90,1.0,1.0,English,55
896,https://www.ted.com/talks/clay_shirky_how_cognitive_surplus_will_change_the_world,How cognitive surplus will change the world,"Clay Shirky looks at ""cognitive surplus"" -- the shared, online work we do with our spare brain cycles. While we're busy editing Wikipedia, posting to Ushahidi (and yes, making LOLcats), we're building a better, more cooperative world.",2010-06-22,787,1088077,technology,243,1.0,0.0,English,55
1167,https://www.ted.com/talks/jd_schramm_break_the_silence_for_suicide_attempt_survivors,Break the silence for suicide attempt survivors,"Even when our lives appear fine from the outside, locked within can be a world of quiet suffering, leading some to the decision to end their life. At TEDYou, JD Schramm asks us to break the silence surrounding suicide and suicide attempts, and to create much-needed resources to help people who reclaim their life after escaping death. Resources: http://t.co/wsNrY9C",2011-03-03,254,1975550,culture,1064,0.0,1.0,English,70
1161,https://www.ted.com/talks/jessi_arrington_wearing_nothing_new,Wearing nothing new,"Designer Jessi Arrington packed nothing for TEDActive but 7 pairs of undies, buying the rest of her clothes in thrift stores around LA. It's a meditation on conscious consumption -- wrapped in a rainbow of color and creativity.",2011-03-03,324,1640512,culture,1061,2.0,4.0,English,70
1115,https://www.ted.com/talks/mick_ebeling_the_invention_that_unlocked_a_locked_in_artist,The invention that unlocked a locked-in artist,"The nerve disease ALS left graffiti artist TEMPT paralyzed from head to toe, forced to communicate blink by blink. In a remarkable talk at TEDActive, entrepreneur Mick Ebeling shares how he and a team of collaborators built an open-source invention that gave the artist -- and gives others in his circumstance -- the means to make art again.",2011-03-03,469,1050576,technology,975,1.0,6.0,English,70
1170,https://www.ted.com/talks/steve_keil_a_manifesto_for_play_for_bulgaria_and_beyond,"A manifesto for play, for Bulgaria and beyond","Steve Keil fights the ""serious meme"" that has infected his home of Bulgaria -- and calls for a return to play to revitalize the economy, education and society. A sparkling talk with a universal message for people everywhere who are reinventing their workplaces, schools, lives.",2011-01-08,1076,717685,culture,1065,4.0,3.0,English,139
1166,https://www.ted.com/talks/alice_dreger_is_anatomy_destiny,Is anatomy destiny?,"Alice Dreger works with people at the edge of anatomy, such as conjoined twins and intersexed people. In her observation, it's often a fuzzy line between male and female, among other anatomical distinctions. Which brings up a huge question: Why do we let our anatomy determine our fate?",2010-12-15,1128,1290168,culture,1063,0.0,1.0,English,247
1162,https://www.ted.com/talks/damon_horowitz_we_need_a_moral_operating_system,"We need a ""moral operating system""","Damon Horowitz reviews the enormous new powers that technology gives us: to know more -- and more about each other -- than ever before. Drawing the audience into a philosophical discussion, Horowitz invites us to pay new attention to the basic philosophy -- the ethical principles -- behind the burst of invention remaking our world. Where's the moral operating system that allows us to make sense of it?",2011-05-14,978,859799,technology,1062,3.0,1.0,English,284
1150,https://www.ted.com/talks/terry_moore_how_to_tie_your_shoes,How to tie your shoes,"Terry Moore found out he'd been tying his shoes the wrong way his whole life. In the spirit of TED, he takes the stage to share a better way.",2005-02-02,179,7926084,culture,994,4.0,4.0,English,34
738,https://www.ted.com/talks/charles_fleischer_all_things_are_moleeds,All things are Moleeds,"In a presentation that can only be described as epic, comedian Charles Fleischer delivers a hysterical send-up of a time-honored TED theme: the map. Geometry, numbers, charts and stamp art also factor in (somehow), as he weaves together a unique theory of everything called ""Moleeds.""",2005-03-03,1083,1152529,science,649,74.0,5.0,English,34
430,https://www.ted.com/talks/greg_lynn_organic_algorithms_in_architecture,Organic algorithms in architecture,Greg Lynn talks about the mathematical roots of architecture -- and how calculus and digital tools allow modern designers to move beyond the traditional building forms. A glorious church in Queens (and a titanium tea set) illustrate his theory.,2005-02-02,1134,449927,design,387,0.0,0.0,English,34
432,https://www.ted.com/talks/scott_mccloud_the_visual_magic_of_comics,The visual magic of comics,"In this unmissable look at the magic of comics, Scott McCloud bends the presentation format into a cartoon-like experience, where colorful diversions whiz through childhood fascinations and imagined futures that our eyes can hear and touch.",2005-02-28,1028,1278765,design,389,0.0,0.0,English,34
411,https://www.ted.com/talks/larry_burns_the_future_of_cars,The future of cars,"General Motors veep Larry Burns previews cool next-gen car design: sleek, customizable (and computer-enhanced) vehicles that run clean on hydrogen -- and pump energy back into the electrical grid when they're idle.",2005-02-28,552,665732,technology,352,1.0,1.0,English,34
388,https://www.ted.com/talks/graham_hawkes_a_flight_through_the_ocean,A flight through the ocean,"Graham Hawkes takes us aboard his graceful, winged submarines to the depths of planet Ocean (a.k.a. ""Earth""). It's a deep blue world we landlubbers rarely see in 3D.",2005-02-28,731,436271,technology,305,3.0,3.0,English,34
393,https://www.ted.com/talks/luca_turin_the_science_of_scent,The science of scent,"What's the science behind a sublime perfume? With charm and precision, biophysicist Luca Turin explains the molecular makeup -- and the art -- of a scent.",2005-02-02,953,668795,science,309,7.0,2.0,English,34
390,https://www.ted.com/talks/james_surowiecki_the_power_and_the_danger_of_online_crowds,The power and the danger of online crowds,"James Surowiecki pinpoints the moment when social media became an equal player in the world of news-gathering: the 2005 tsunami, when YouTube video, blogs, IMs and txts carried the news -- and preserved moving personal stories from the tragedy.",2005-02-02,1019,536701,technology,306,0.0,1.0,English,34
428,https://www.ted.com/talks/paul_sereno_digging_up_dinosaurs,Digging up dinosaurs,"Strange landscapes, scorching heat and (sometimes) mad crocodiles await scientists seeking clues to evolution's genius. Paleontologist Paul Sereno talks about his surprising encounters with prehistory -- and a new way to help students join the adventure.",2005-02-28,1306,891308,history,385,0.0,1.0,English,34
385,https://www.ted.com/talks/zach_kaplan_keith_schacht_toys_and_materials_from_the_future,Toys and materials from the future,"The Inventables guys, Zach Kaplan and Keith Schacht, demo some amazing new materials and how we might use them. Look for squishy magnets, odor-detecting ink, ""dry"" liquid and a very surprising 10-foot pole.",2005-02-02,946,461425,science,303,18.0,2.0,English,34
327,https://www.ted.com/talks/lennart_green_close_up_card_magic_with_a_twist,Close-up card magic with a twist,"Like your uncle at a family party, the rumpled Swedish doctor Lennart Green says, ""Pick a card, any card."" But what he does with those cards is pure magic -- flabbergasting, lightning-fast, how-does-he-do-it? magic.",2005-02-02,1868,5961919,entertainment,269,38.0,10.0,English,34
251,https://www.ted.com/talks/brian_greene_making_sense_of_string_theory,Making sense of string theory,"Physicist Brian Greene explains superstring theory, the idea that minscule strands of energy vibrating in 11 dimensions create every particle and force in the universe.",2005-02-02,1146,6440370,science,227,3.0,1.0,English,34
