talk_id,url,title,description,film_date,duration,views,main_tag,speaker_id,laughter_count,applause_count,language,event_id
31813,https://www.ted.com/talks/emily_quinn_the_way_we_think_about_biological_sex_is_wrong,The way we think about biological sex is wrong,"Did you know that almost 150 million people worldwide are born intersex -- with biology that doesn't fit the standard definition of male or female? (That's as many as the population of Russia.) At age 10, Emily Quinn found out she was intersex, and in this wise, funny talk, she shares eye-opening lessons from a life spent navigating society's thoughtless expectations, doctors who demanded she get unnecessary surgery -- and advocating for herself and the incredible variety that humans come in. (Contains mature content)",2018-11-28,841,2718920,science,4841,9.0,1.0,English,122
31812,https://www.ted.com/talks/marian_wright_edelman_reflections_from_a_lifetime_fighting_to_end_child_poverty,Reflections from a lifetime fighting to end child poverty,"What does it take to build a national movement? In a captivating conversation with TEDWomen curator Pat Mitchell, Marian Wright Edelman reflects on her path to founding the Children's Defense Fund in 1973 -- from the early influence of growing up in the segregated American South to her activism with Dr. Martin Luther King Jr. -- and shares how growing older has only made her more radical.",2018-11-28,909,1439849,social change,4857,4.0,8.0,English,122
30301,https://www.ted.com/talks/cecile_richards_the_political_progress_women_have_made_and_what_s_next,The political progress women have made -- and what's next,"Women have made enormous progress over the last century -- challenging the status quo, busting old taboos and changing business from the inside out. But when it comes to political representation, there's still a long way to go, says activist Cecile Richards. In this visionary talk, Richards calls for a global political revolution for women's equality and offers her ideas for how we can build it.",2018-11-28,1024,1848020,social change,4836,4.0,25.0,English,122
31441,https://www.ted.com/talks/monique_w_morris_why_black_girls_are_targeted_for_punishment_at_school_and_how_to_change_that,Why black girls are targeted for punishment at school -- and how to change that,"Around the world, black girls are being pushed out of schools because of policies that target them for punishment, says author and social justice scholar Monique W. Morris. The result: countless girls are forced into unsafe futures with restricted opportunities. How can we put an end to this crisis? In an impassioned talk, Morris uncovers the causes of ""pushout"" and shows how we can work to turn all schools into spaces where black girls can heal and thrive.",2018-11-28,765,1916645,education,4858,2.0,4.0,English,122
31466,https://www.ted.com/talks/kotchakorn_voraakhom_how_to_transform_sinking_cities_into_landscapes_that_fight_floods,How to transform sinking cities into landscapes that fight floods,"From London to Tokyo, climate change is causing cities to sink -- and our modern concrete infrastructure is making us even more vulnerable to severe flooding, says landscape architect and TED Fellow Kotchakorn Voraakhom. But what if we could design cities to help fight floods? In this inspiring talk, Voraakhom shows how she developed a massive park in Bangkok that can hold a million gallons of rainwater, calling for more climate change solutions that connect cities back to nature.",2018-11-28,750,1904563,design,4007,4.0,6.0,English,122
31455,https://www.ted.com/talks/katharine_wilkinson_how_empowering_women_and_girls_can_help_stop_global_warming,How empowering women and girls can help stop global warming,"If we really want to address climate change, we need to make gender equity a reality, says writer and environmentalist Katharine Wilkinson. As part of Project Drawdown, Wilkinson has helped scour humanity's wisdom for solutions to draw down heat-trapping, climate-changing emissions: obvious things like renewable energy and sustainable diets and not so obvious ones, like the education and empowerment of women. In this informative, bold talk, she shares three key ways that equity for women and girls can help stop global warming. ""Drawing down emissions depends on rising up,"" Wilkinson says.",2018-11-28,828,1970097,science,4852,2.0,2.0,English,122
29775,https://www.ted.com/talks/jan_rader_in_the_opioid_crisis_here_s_what_it_takes_to_save_a_life,"In the opioid crisis, here's what it takes to save a life","As a fire chief and first responder, Jan Rader has spent her career saving lives. But when the opioid epidemic hit her town, she realized they needed to take a brand-new approach to life-saving. In this powerful, hopeful talk, Rader shows what it's like on the front lines of this crisis -- and how her community is taking an unusual new approach to treating substance-abuse disorder that starts with listening.",2018-11-28,871,1912661,society,4847,3.0,5.0,English,122
29414,https://www.ted.com/talks/eldra_jackson_how_i_unlearned_dangerous_lessons_about_masculinity,How I unlearned dangerous lessons about masculinity,"In a powerful talk, educator Eldra Jackson III shares how he unlearned dangerous lessons about masculinity through Inside Circle, an organization that leads group therapy for incarcerated men. Now he's helping others heal by creating a new image of what it means to be a whole, healthy man. ""The challenge is to eradicate this cycle of emotional illiteracy and groupthink,"" he says.",2018-11-28,681,1722029,culture,4840,1.0,1.0,English,122
29779,https://www.ted.com/talks/ariana_curtis_museums_should_honor_the_everyday_not_just_the_extraordinary,"Museums should honor the everyday, not just the extraordinary","Who deserves to be in a museum? For too long, the answer has been ""the extraordinary"" -- those aspirational historymakers who inspire us with their successes. But those stories are limiting, says museum curator Ariana Curtis. In a visionary talk, she imagines how museums can more accurately represent history by honoring the lives of people both extraordinary and everyday, prominent and hidden -- and amplify diverse perspectives that should have always been included.",2018-11-28,739,3269108,culture,4830,6.0,4.0,English,122
29265,https://www.ted.com/talks/karissa_sanbonmatsu_the_biology_of_gender_from_dna_to_the_brain,"The biology of gender, from DNA to the brain","How exactly does gender work? It's not just about our chromosomes, says biologist Karissa Sanbonmatsu. In a visionary talk, she shares new discoveries from epigenetics, the emerging study of how DNA activity can permanently change based on social factors like trauma or diet. Learn how life experiences shape the way genes are expressed -- and what that means for our understanding of gender.",2018-11-28,772,2609980,science,4849,7.0,4.0,English,122
30300,https://www.ted.com/talks/shohini_ghose_a_beginner_s_guide_to_quantum_computing,A beginner's guide to quantum computing,"A quantum computer isn't just a more powerful version of the computers we use today; it's something else entirely, based on emerging scientific understanding -- and more than a bit of uncertainty. Enter the quantum wonderland with TED Fellow Shohini Ghose and learn how this technology holds the potential to transform medicine, create unbreakable encryption and even teleport information.",2018-11-28,604,4598792,science,1828,5.0,1.0,English,122
29968,https://www.ted.com/talks/katharine_hayhoe_the_most_important_thing_you_can_do_to_fight_climate_change_talk_about_it,The most important thing you can do to fight climate change: talk about it,"How do you talk to someone who doesn't believe in climate change? Not by rehashing the same data and facts we've been discussing for years, says climate scientist Katharine Hayhoe. In this inspiring, pragmatic talk, Hayhoe shows how the key to having a real discussion is to connect over shared values like family, community and religion -- and to prompt people to realize that they already care about a changing climate. ""We can't give in to despair,"" she says. ""We have to go out and look for the hope we need to inspire us to act -- and that hope begins with a conversation, today.""",2018-11-28,1031,3951128,science,4851,12.0,5.0,English,122
30527,https://www.ted.com/talks/paula_stone_williams_and_jonathan_williams_the_story_of_a_parent_s_transition_and_a_son_s_redemption,The story of a parent's transition and a son's redemption,"Paula Stone Williams knew from a young age that she was transgender. But as she became a parent and prominent evangelical pastor, she feared that coming out would mean losing everything. In this moving, deeply personal talk, Paula and her son Jonathan Williams share what Paula's transition meant for their family -- and reflect on their path to redemption. As Jonathan says: ""I cannot ask my father to be anything other than her true self.""",2018-11-28,792,1661457,social change,4861,11.0,2.0,English,122
29064,https://www.ted.com/talks/tarana_burke_me_too_is_a_movement_not_a_moment,"Me Too is a movement, not a moment","In 2006, Tarana Burke was consumed by a desire to do something about the sexual violence she saw in her community. She took out a piece of paper, wrote ""Me Too"" across the top and laid out an action plan for a movement centered on the power of empathy between survivors. More than a decade later, she reflects on what has since become a global movement -- and makes a powerful call to dismantle the power and privilege that are building blocks of sexual violence. ""We owe future generations nothing less than a world free of sexual violence,"" she says. ""I believe we can build that world.""",2018-11-28,975,1924263,culture,4863,1.0,1.0,English,122
29263,https://www.ted.com/talks/ai_jen_poo_the_work_that_makes_all_other_work_possible,The work that makes all other work possible,"Domestic workers are entrusted with the most precious aspects of people's lives -- they're the nannies, the elder-care workers and the house cleaners who do the work that makes all other work possible. Too often, they're invisible, taken for granted or dismissed as ""help,"" yet they continue to do their wholehearted best for the families and homes in their charge. In this sensational talk, activist Ai-Jen Poo shares her efforts to secure equal rights and fair wages for domestic workers and explains how we can all be inspired by them. ""Think like a domestic worker who shows up and cares no matter what,"" she says.",2018-11-28,961,1877100,society,4842,0.0,3.0,English,122
29523,https://www.ted.com/talks/carla_harris_how_to_find_the_person_who_can_help_you_get_ahead_at_work,How to find the person who can help you get ahead at work,"The workplace is often presented as a meritocracy, where you can succeed by putting your head down and working hard. Wall Street veteran Carla Harris learned early in her career that this a myth. The key to actually getting ahead? Get a sponsor: a person who will speak on your behalf in the top-level, closed-door meetings you're not invited to (yet). Learn how to identify and develop a productive sponsor relationship in this candid, powerful talk.",2018-11-28,803,4605879,business,4835,3.0,2.0,English,122
29185,https://www.ted.com/talks/stacey_abrams_3_questions_to_ask_yourself_about_everything_you_do,3 questions to ask yourself about everything you do,"How you respond to setbacks is what defines your character, says Stacey Abrams, the first Black woman in the history of the United States to be nominated by a major party for governor. In an electrifying talk, she shares the lessons she learned from her campaign for governor of Georgia -- and some advice on how to change the world. ""Be aggressive about your ambition,"" Abrams says.",2018-11-28,758,6530750,society,5008,11.0,10.0,English,122
43411,https://www.ted.com/talks/stefen_chow_the_everyday_beauty_of_playgrounds,The everyday beauty of playgrounds,"When photographer Stefen Chow took his young daughter to a playground for the first time, he was struck by her visceral reaction to the new surroundings. To better understand her interaction with these spaces and to correct his own detachment from them, Chow attached a camera to a drone and launched an aerial photography project about Singapore's playgrounds. In this personal talk, he explains how examining everyday spaces from a new angle can help us understand and appreciate them better.",2015-11-07,601,0,society,5433,,,English,218
20087,https://www.ted.com/talks/keiichiro_hirano_love_others_to_love_yourself,Love others to love yourself,"Keiichiro Hirano believes authentic self-love starts with being open to knowing all of our ""selves""—whether we like them or not. In his tender talk from TEDxKyoto, Hirano suggests that with the help of our loved ones we can begin to honestly and completely love who we are. (In Japanese with English subtitles).",2012-09-16,615,152737,communication,4159,0.0,1.0,English,218
2232,https://www.ted.com/talks/takaharu_tezuka_the_best_kindergarten_you_ve_ever_seen,The best kindergarten you’ve ever seen,"At this school in Tokyo, five-year-olds cause traffic jams and windows are for Santa to climb into. Meet: the world's cutest kindergarten, designed by architect Takaharu Tezuka. In this charming talk, he walks us through a design process that really lets kids be kids.",2014-09-28,587,5588952,education,2541,14.0,2.0,English,218
2038,https://www.ted.com/talks/george_takei_why_i_love_a_country_that_once_betrayed_me,Why I love a country that once betrayed me,"When he was a child, George Takei and his family were forced into an internment camp for Japanese-Americans, as a ""security"" measure during World War II. 70 years later, Takei looks back at how the camp shaped his surprising, personal definition of patriotism and democracy.",2014-06-04,958,3467855,history,2018,0.0,2.0,English,218
41457,https://www.ted.com/talks/morgan_vague_these_bacteria_eat_plastic,These bacteria eat plastic,"Humans produce 300 million tons of new plastic each year -- yet, despite our best efforts, less than 10 percent of it ends up being recycled. Is there a better way to deal with all this waste? Morgan Vague describes her research with microbiologist Jay Mellies on bacteria that have evolved the unexpected ability to eat plastic -- and how they could help us solve our growing pollution problem.",2018-10-13,553,2340259,science,5323,0.0,1.0,English,236
2638,https://www.ted.com/talks/jia_jiang_what_i_learned_from_100_days_of_rejection,What I learned from 100 days of rejection,"Jia Jiang adventures boldly into a territory so many of us fear: rejection. By seeking out rejection for 100 days -- from asking a stranger to borrow $100 to requesting a ""burger refill"" at a restaurant -- Jiang desensitized himself to the pain and shame that rejection often brings and, in the process, discovered that simply asking for what you want can open up possibilities where you expect to find dead ends.",2015-05-02,931,8323286,innovation,3169,33.0,1.0,English,236
21916,https://www.ted.com/talks/janne_willems_why_i_ask_strangers_to_draw_their_memories,Why I ask strangers to draw their memories,"For her social art project, Seize Your Moments, artist Janne Willems approaches strangers and asks them to draw beautiful moments from the past week on postcards. So far, Willems has collected nearly 11,000 drawings from 30 different countries. In her endearing talk, Willems shares a moving selection of intensely personal treasured moments from her travels. ",2014-11-20,512,57673,design,5319,,,English,202
36405,https://www.ted.com/talks/caro_verbeek_the_historical_significance_of_smell,The historical significance of smell,"Historian Caro Verbeek explores the link between smell and human history — traveling from the courts of ancient Egypt to the wig shops of 1700s Amsterdam — to illustrate the fascinating role scents play in art, architecture and culture. ",2016-04-14,669,25285,culture,37363,,,English,202
2393,https://www.ted.com/talks/alison_killing_what_happens_when_a_city_runs_out_of_room_for_its_dead,What happens when a city runs out of room for its dead,"""If you want to go out and start your own cemetery"" in the UK, says Alison Killing, ""you kind of can."" She thinks a lot about where we die and are buried -- and in this talk, the architect and TED Fellow offers an eye-opening economic and social perspective on an overlooked feature of our towns and cities: the cemetery. Speaking specifically to UK laws, she unpacks the fascinating, sometimes funny, often contradictory laws about where you can be buried.",2014-11-20,529,1556391,design,2248,2.0,1.0,English,202
41333,https://www.ted.com/talks/winnie_harlow_how_i_define_beauty,How I define beauty,"Model and activist Winnie Harlow says she finds beauty in everything, from photos on Instagram to the sheen on a shiny bald head. In this short talk, she explains how living with vitiligo helped her reject societal standards of beauty and define it on her own terms.",2014-10-11,390,1431740,society,5318,0.0,1.0,English,293
27952,https://www.ted.com/talks/sana_amanat_the_importance_of_diversity_in_the_comic_book_universe,The importance of diversity in the comic book universe,"Since day one as Director of Character and Content Development at Marvel Comics, Sana Amanat has pushed to create and promote superheroes who aren't just straight white men. In this inspiring talk, she discusses the encouraging results of that editorial mission -- and stresses the importance of diversity in a medium that serves a decidedly heterogeneous readership. ",2014-03-01,995,72147,culture,4980,1.0,3.0,English,293
8179,https://www.ted.com/talks/phillip_picardi_to_find_success_embrace_what_makes_you_different,"To find success, embrace what makes you different","Why not use the qualities that make you unique to blaze your own path forward? That approach has driven Phillip Picardi, first as
chief content officer at Teen Vogue, where he expanded coverage of politics and activism, and then at them., Conde Nast's first platform devoted to the queer community. In this funny, candid talk, he shares how he's found success by taking chances and encourages us all to pursue our moonshot goals.",2017-11-11,732,28858,activism,70235,,,English,293
1438,https://www.ted.com/talks/tavi_gevinson_a_teen_just_trying_to_figure_it_out,A teen just trying to figure it out,"Fifteen-year-old Tavi Gevinson had a hard time finding strong female, teenage role models -- so she built a space where they could find each other. At TEDxTeen, she illustrates how the conversations on sites like Rookie, her wildly popular web magazine for and by teen girls, are putting a new, unapologetically uncertain and richly complex face on modern feminism.",2012-03-31,450,1919909,entertainment,1346,5.0,1.0,English,293
1279,https://www.ted.com/talks/natalie_warne_being_young_and_making_an_impact,Being young and making an impact,"At 18, Natalie Warne's work with the Invisible Children movement made her a hero for young activists. She uses her inspiring story to remind us that no one is too young to change the world.",2011-04-02,769,917694,culture,1108,3.0,2.0,English,293
38297,https://www.ted.com/talks/romain_lacombe_a_personal_air_quality_tracker_that_lets_you_know_what_you_re_breathing,A personal air-quality tracker that lets you know what you're breathing,"How often do you think about the air you're breathing? Probably not enough, says entrepreneur and TED Fellow Romain Lacombe. He introduces Flow: a personal air-quality tracker that fits in your hand and monitors pollution levels in real time. See how this device could help you track and understand pollution street by street, hour by hour -- and empower you to take action to improve your health.",2018-04-10,335,1858302,science,3996,0.0,1.0,English,47
14491,https://www.ted.com/talks/t_morgan_dixon_and_vanessa_garrison_the_most_powerful_woman_you_ve_never_heard_of,The most powerful woman you've never heard of,"Everyone's heard of Martin Luther King Jr. But do you know the woman Dr. King called ""the architect of the civil rights movement,"" Septima Clark? The teacher of some of the generation's most legendary activists -- like Rosa Parks, Diane Nash, Fannie Lou Hamer and thousands more -- Clark laid out a blueprint for change-making that has stood the test of time. Now T. Morgan Dixon and Vanessa Garrison, the cofounders of GirlTrek, are taking a page from Clark's playbook to launch a health revolution in the US -- and get one million women walking for justice. (This ambitious idea is part of the Audacious Project, TED's initiative to inspire and fund global change.)",2018-04-10,797,2003106,society,3359,4.0,5.0,English,47
32267,https://www.ted.com/talks/cesar_hidalgo_a_bold_idea_to_replace_politicians,A bold idea to replace politicians,"César Hidalgo has a radical suggestion for fixing our broken political system: automate it! In this provocative talk, he outlines a bold idea to bypass politicians by empowering citizens to create personalized AI representatives that participate directly in democratic decisions. Explore a new way to make collective decisions and expand your understanding of democracy.",2018-04-10,788,2202566,technology,3924,4.0,2.0,English,47
30298,https://www.ted.com/talks/ladama_how_music_crosses_cultures_and_empowers_communities,How music crosses cultures and empowers communities,"Singing in Spanish, Portuguese and English, LADAMA brings a vibrant, energizing and utterly danceable musical set to the TED stage. In between performances of their songs ""Night Traveler"" and ""Porro Maracatu,"" they discuss how cross-cultural musical collaboration can empower communities.",2018-04-10,815,191471,performance,3980,,,English,47
23058,https://www.ted.com/talks/floyd_e_romesberg_the_radical_possibilities_of_man_made_dna,The radical possibilities of man-made DNA,"Every cell that's ever lived has been the result of the four-letter genetic alphabet: A, T, C and G -- the basic units of DNA. But now that's changed. In a visionary talk, synthetic biologist Floyd E. Romesberg introduces us to the first living organisms created with six-letter DNA -- the four natural letters plus two new man-made ones, X and Y -- and explores how this breakthrough could challenge our basic understanding of nature's design.",2018-04-10,836,1739198,science,2845,1.0,3.0,English,47
24865,https://www.ted.com/talks/paul_rucker_how_my_mom_inspired_my_approach_to_the_cello,How my mom inspired my approach to the cello,"Multidisciplinary artist and TED Fellow Paul Rucker has developed his own style of cello; he puts chopsticks between his strings, uses the instrument as a drum and experiments with electronics like loop pedals. Moving between reflective storytelling and performance, Rucker shares his inspiration -- and definitely doesn't play the same old Bach.",2018-04-10,251,428920,performance,4003,1.0,2.0,English,47
22919,https://www.ted.com/talks/david_cage_how_video_games_turn_players_into_storytellers,How video games turn players into storytellers,"Have you ever watched a film or read a novel, wishing that you could change the narrative to save your favorite character? Game designer David Cage allows you do just that in his video games, where players make decisions that shape an ever-changing plot. In a talk and live demo, Cage presents a scene from his new project, letting the audience control a character's decisions. ""Interactive storytelling can be what cinema was in the 20th century: an art that deeply changes its time,"" Cage says.",2018-04-10,609,757273,technology,3928,0.0,1.0,English,47
20779,https://www.ted.com/talks/elizabeth_streb_my_quest_to_defy_gravity_and_fly,My quest to defy gravity and fly,"Over the course of her fearless career, extreme action specialist Elizabeth Streb has pushed the limits of the human body. She's jumped through broken glass, toppled from great heights and built gizmos to provide a boost along the way. Backed by footage of her work, Streb reflects on her lifelong quest to defy gravity and fly the only way a human can -- by mastering the landing.",2018-04-10,553,1508829,humanity,3964,4.0,2.0,English,47
26265,https://www.ted.com/talks/a_tribe_called_red_we_are_the_halluci_nation,"""We Are the Halluci Nation""","A Tribe Called Red creates music that acts as a gateway into urban, contemporary indigenous culture, celebrating all of its layers and complexity. In a set that blends traditional powwow drums and vocals with hip-hop and electronic music, the DJ collective tells stories of the First Nations in beats and images -- expanding on the concept of the ""Halluci Nation,"" inspired by the poet, musician and activist John Trudell.",2018-04-10,686,278264,art,3981,0.0,2.0,English,47
24725,https://www.ted.com/talks/faith_osier_the_key_to_a_better_malaria_vaccine,The key to a better malaria vaccine,"The malaria vaccine was invented more than a century ago -- yet each year, hundreds of thousands of people still die from the disease. How can we improve this vital vaccine? In this informative talk, immunologist and TED Fellow Faith Osier shows how she's combining cutting-edge technology with century-old insights in the hopes of creating a new vaccine that eradicates malaria once and for all.",2018-04-10,431,1652659,science,4002,0.0,5.0,English,47
22628,https://www.ted.com/talks/charles_c_mann_how_will_we_survive_when_the_population_hits_10_billion,How will we survive when the population hits 10 billion?,"By 2050, an estimated 10 billion people will live on earth. How are we going to provide everybody with basic needs while also avoiding the worst impacts of climate change? In a talk packed with wit and wisdom, science journalist Charles C. Mann breaks down the proposed solutions and finds that the answers fall into two camps -- wizards and prophets -- while offering his own take on the best path to survival.",2018-04-10,778,2997457,science,3925,5.0,1.0,English,47
23087,https://www.ted.com/talks/tommy_mccall_the_simple_genius_of_a_good_graphic,The simple genius of a good graphic,"In a talk that's part history lesson, part love letter to graphics, information designer Tommy McCall traces the centuries-long evolution of charts and diagrams -- and shows how complex data can be sculpted into beautiful shapes. ""Graphics that help us think faster, or see a book's worth of information on a single page, are the key to unlocking new discoveries,"" McCall says.",2018-04-10,357,942618,technology,4047,2.0,1.0,English,47
22799,https://www.ted.com/talks/luke_sital_singh_afterneath_killing_me,"""Afterneath"" / ""Killing Me""","Luke Sital-Singh sings songs of love, longing and grief in this stirring performance of ""Afterneath"" and ""Killing Me."" ""These are the songs I just never tire of hearing and I never tire of writing, because they make me feel less alone,"" Sital-Singh says.",2018-04-10,708,261532,performance,3987,3.0,3.0,English,47
22992,https://www.ted.com/talks/isadora_kosofsky_intimate_photos_of_a_senior_love_triangle,Intimate photos of a senior love triangle,"Photographer and TED Fellow Isadora Kosofsky is a chronicler of love, loss and loneliness. In this searching talk, she shares photos from her four years documenting the lives of a senior citizen love triangle -- and reveals what they can teach us about the universal search for identity and belonging.",2018-04-10,321,545940,culture,3998,2.0,1.0,English,47
23583,https://www.ted.com/talks/liv_boeree_3_lessons_on_decision_making_from_a_poker_champion,3 lessons on decision-making from a poker champion,"Is it better to be lucky or good? Should we trust our gut feelings or rely on probabilities and careful analysis when making important decisions? In this quick talk, professional poker player Liv Boeree shares three strategies she's learned from the game and how we can apply them to real life.",2018-04-10,367,3564808,psychology,4046,5.0,1.0,English,47
23129,https://www.ted.com/talks/deandrea_salvador_how_we_can_make_energy_more_affordable_for_low_income_families,How we can make energy more affordable for low-income families,"Every month, millions of Americans face an impossible choice: pay for energy to power their homes, or pay for basic needs like food and medicine. TED Fellow DeAndrea Salvador is working to reduce energy costs so that no one has to make this kind of decision. In this quick talk, she shares her plan to help low-income families reduce their bills while also building a cleaner, more sustainable and more affordable energy future for us all.",2018-04-10,331,1578164,science,4005,0.0,1.0,English,47
25671,https://www.ted.com/talks/alex_honnold_how_i_climbed_a_3_000_foot_vertical_cliff_without_ropes,"How I climbed a 3,000-foot vertical cliff -- without ropes","Imagine being by yourself in the dead center of a 3,000-foot vertical cliff -- without a rope to catch you if you fall. For professional rock climber Alex Honnold, this dizzying scene marked the culmination of a decade-long dream. In a hair-raising talk, he tells the story of how he summited Yosemite's El Capitan, completing one of the most dangerous free solo climbs ever.",2018-04-10,709,11056305,personal growth,3921,9.0,2.0,English,47
22817,https://www.ted.com/talks/catherine_mohr_how_i_became_part_sea_urchin,How I became part sea urchin,"As a young scientist, Catherine Mohr was on her dream scuba trip -- when she put her hand right down on a spiny sea urchin. While a school of sharks circled above. What happened next? More than you can possibly imagine. Settle in for this fabulous story with a dash of science.",2018-04-10,375,1781851,science,322,6.0,1.0,English,47
23393,https://www.ted.com/talks/camille_a_brown_new_second_line,"""New Second Line""","Inspired by the events of Hurricane Katrina in 2005, TED Fellow Camille A. Brown choreographed ""New Second Line,"" a celebration of the culture of New Orleans and the perseverance of Black people in the midst of devastation. The performance borrows its name from the energetic, spirited people who follow the traditional brass band parades for weddings, social events and, most notably, funerals in New Orleans. ""It honors our ability to rise and keep rising,"" Brown says. (Music includes ""New Second Line"" by Los Hombres Calientes featuring Kermit Ruffins)",2018-04-10,608,204679,art,2493,,,English,47
22704,https://www.ted.com/talks/benedetta_berti_did_the_global_response_to_9_11_make_us_safer,Did the global response to 9/11 make us safer?,"If we want sustainable, long-term security to be the norm in the world, it's time to radically rethink how we can achieve it, says TED Fellow and conflict researcher Benedetta Berti. In an eye-opening talk, Berti explains how building a safer world has a lot less to do with crushing enemies on the battlefield and a lot more to do with protecting civilians -- no matter where they're from or where they live.",2018-04-10,467,1479590,global issues,2487,0.0,1.0,English,47
22703,https://www.ted.com/talks/elise_legrow_you_never_can_tell_over_the_mountain_across_the_sea,"""You Never Can Tell"" / ""Over the Mountain, Across the Sea""","Singer-songwriter Elise LeGrow pays homage to early soul and rock innovators with intimate, stripped-down interpretations of their hits. Listen as she and her band perform two of these soulful renditions: Chuck Berry's ""You Never Can Tell"" and ""Over the Mountain, Across the Sea,"" first popularized by Johnnie and Joe.",2018-04-10,657,312266,entertainment,4040,0.0,3.0,English,47
22979,https://www.ted.com/talks/kaitlyn_sadtler_how_we_could_teach_our_bodies_to_heal_faster,How we could teach our bodies to heal faster,"What if we could help our bodies heal faster and without scars, like Wolverine in X-Men? TED Fellow Kaitlyn Sadtler is working to make this dream a reality by developing new biomaterials that could change how our immune system responds to injuries. In this quick talk, she shows the different ways these products could help the body regenerate.",2018-04-10,297,2445830,science,4004,0.0,1.0,English,47
20310,https://www.ted.com/talks/will_macaskill_what_are_the_most_important_moral_problems_of_our_time,What are the most important moral problems of our time?,"Of all the problems facing humanity, which should we focus on solving first? In a compelling talk about how to make the world better, moral philosopher Will MacAskill provides a framework for answering this question based on the philosophy of ""effective altruism"" -- and shares ideas for taking on three pressing global issues.",2018-04-10,714,2284922,society,3954,0.0,1.0,English,47
20390,https://www.ted.com/talks/simona_francese_your_fingerprints_reveal_more_than_you_think,Your fingerprints reveal more than you think,"Our fingerprints are what make us unique -- but they're also home to a world of information hidden in molecules that reveal our actions, lifestyles and routines. In this riveting talk, chemist Simona Francese shows how she studies these microscopic traces using mass spectrometry, a technology that analyzes fingerprints in previously impossible detail, and demonstrates how this cutting-edge forensic science can help police catch criminals. (Note: This talk contains descriptions of sexual violence.)",2018-04-10,605,2568387,science,3955,1.0,2.0,English,47
20633,https://www.ted.com/talks/the_soul_rebels_rebelosis_rebel_rock_rebel_on_that_level,"""Rebelosis"" / ""Rebel Rock"" / ""Rebel on That Level""","Live and direct from New Orleans, The Soul Rebels rock the TED stage with a tight, energetic performance blending elements of hip-hop, jazz and funk. The eight-piece brass band plays three songs -- ""Rebelosis,"" ""Rebel Rock"" and ""Rebel on That Level"" -- turning the red circle into a joyful French Quarter street corner.",2018-04-10,898,205851,entertainment,3978,0.0,12.0,English,47
21976,https://www.ted.com/talks/luhan_yang_how_to_create_a_world_where_no_one_dies_waiting_for_a_transplant,How to create a world where no one dies waiting for a transplant,"For nearly half a century, scientists have been trying to create a process for transplanting animal organs into humans, a theoretical dream that could help the hundreds of thousands of people in need of a lifesaving transplant. But the risks, specifically of transmitting the PERV virus from pigs to humans, have always been too great, stalling research -- until now. In a mind-blowing talk, geneticist Luhan Yang explains a breakthrough: using CRISPR, a technique for editing genes, she and her colleagues have created pigs that don't carry the virus, opening up the possibility of safely growing human-transplantable organs in pigs. Learn more about this cutting-edge science and how it could help solve the organ shortage crisis.",2018-04-10,820,1660409,science,3969,2.0,3.0,English,47
22947,https://www.ted.com/talks/kate_stone_the_press_trampled_on_my_privacy_here_s_how_i_took_back_my_story,The press trampled on my privacy. Here's how I took back my story,"After a horrific accident put her in the tabloid headlines, Kate Stone found a way to take control of her narrative -- and help prevent others from losing their privacy, too. Learn how she reclaimed her story in this personal talk infused with humor and courage.",2018-04-10,378,1472371,society,1505,2.0,3.0,English,47
20753,https://www.ted.com/talks/burcin_mutlu_pakdil_a_rare_galaxy_that_s_challenging_our_understanding_of_the_universe,A rare galaxy that's challenging our understanding of the universe,What's it like to discover a galaxy -- and have it named after you? Astrophysicist and TED Fellow Burçin Mutlu-Pakdil lets us know in this quick talk about her team's surprising discovery of a mysterious new galaxy type.,2018-04-10,279,2583574,science,4001,0.0,2.0,English,47
21804,https://www.ted.com/talks/pierre_barreau_how_ai_could_compose_a_personalized_soundtrack_to_your_life,How AI could compose a personalized soundtrack to your life,"Meet AIVA, an artificial intelligence that has been trained in the art of music composition by reading more than 30,000 of history's greatest scores. In a mesmerizing talk and demo, Pierre Barreau plays compositions created by AIVA and shares his dream: to create original live soundtracks based on our moods and personalities.",2018-04-10,509,1555137,technology,3946,1.0,2.0,English,47
21803,https://www.ted.com/talks/mary_lou_jepsen_how_we_can_use_light_to_see_deep_inside_our_bodies_and_brains,How we can use light to see deep inside our bodies and brains,"In a series of mind-bending demos, inventor Mary Lou Jepsen shows how we can use red light to see and potentially stimulate what's inside our bodies and brains. Taking us to the edge of optical physics, Jepsen unveils new technologies that utilize light and sound to track tumors, measure neural activity and could possibly replace the MRI machine with a cheaper, more efficient and wearable system.",2018-04-10,1010,855423,science,1465,5.0,8.0,English,47
14486,https://www.ted.com/talks/fred_krupp_let_s_launch_a_satellite_to_track_a_threatening_greenhouse_gas,Let's launch a satellite to track a threatening greenhouse gas,"When we talk about greenhouse gases, carbon dioxide gets the most attention -- but methane, which often escapes unseen from pipes and wells, has a far greater immediate impact on global warming. Environmentalist Fred Krupp has an idea to fix the problem: launch a satellite that tracks global methane emissions, and openly share the data it collects with the public. Learn more about how simple fixes to cut down on this invisible pollutant can help us put the brakes on climate change. (This ambitious idea is part of the Audacious Project, TED's initiative to inspire and fund global change.)",2018-04-10,513,1516647,science,4012,0.0,2.0,English,47
